document_id,views,full_reads_percent,depth
628fa9b49a7947dbd44f440bHqCvEqPQSC-5NBbX7p_etA,14724.790635856078,31.175984608442533,1.0495321198650762
61f95e8d9a7947970d73a5c4uZqPcS5NT5-YlnOXRJL-Ew,13318.928545576804,36.21488173899904,1.1648650251499202
61fc32499a7947191f1d6af0ZAgOWRlASWKbo7ONGv-QAw,12324.036464582403,36.29392311182918,1.160516782835166
62933cc39a79474b94a34ea9rbu9MdiVRWi9g5n92kNGpA,1791.9398234939265,37.56538521192023,1.0567934350503585
628b49009a7947bf170e8190pWFEWX6zR_yC1OkesuMlnA,11988.530267810933,33.7024974002464,1.0588917402008913
61fc6f9f9a7947256d8a90e7gZXyjv6UQiG2NsAYfODHiw,23997.547478046865,35.62388999501735,1.138028947842668
6257a04e9a79477e079ed071QIES5rIgS3G0hCPDoqVzDw,8070.314178579052,33.97496434487855,1.069248092631475
623e38cc9a794712a0892f2dAIcdWGmRRNqJ_RYeYfeTig,34067.96624361192,36.58465173228602,1.1280065355617432
620280679a79478b1ac68257hLI2jEQ2TdqUSep4_YVBYw,12621.144444846226,37.52235001134118,1.148443630687407
625401d99a7947bbde7cebb5Zt-SUqtxTZWwjJDS1cRSUw,47318.53407039203,27.630843316130875,1.065155881536255
6201cedf9a794740603d6b73ZzYEG3hWTMydOR6R-klEwg,5854.321176545514,42.25392772978404,1.1656877492655653
620fd7409a7947aaa25d8377KwRX8wrgS9K8Amielf7Guw,124320.82291747918,39.00095367732203,1.143418558405065
626e38b99a7947124a7e8c3aqIN_x8M9Rt-8Y60sffT0Bg,5787.13240878545,27.82540364674745,1.0700198820214506
623324609a794755e58a6f54UXmfblMDT5y14P2ww7YhEQ,27720.170713743428,39.920652974283826,1.1341500131435178
620742d19a7947acb4dbf54afk1WrzpMQa-GHKnWBDjECQ,6092.1119668252395,47.56197131390284,1.1984141043115684
628c559a9a794719bb2ce62cofOKsXyGSx-bRQBt2dIETA,11354.150352609237,31.33059643934842,1.0638776483734613
627f594f9a794750d077ac9cWlh01JNEQ5eLIeO6G7EPNg,5711.345791162958,39.883501153201436,1.0730956178066469
626acaf89a79479c932ab6cdR2IxLWUPRmO2kQBr8-HJ8w,4730.608868716711,30.385219245804976,1.0532387216711312
6267e33e9a79470add2c62e3WnuGspxnRk2IWL_TYyu3ow,8330.820309919542,22.9078643535579,1.044250217642453
625710e59a79475dda974be3LIC8WVXkTiWtf9Wvb4M1xA,12466.886623617427,32.795764771325466,1.0585864229184232
626978ac9a7947239945d3d99Ll9q3RySXCmt50-9PJ2jw,11789.990662559998,22.105932403502155,1.048569071877449
620a155f9a794766b4ddc918fUszibetR6qECabLytyMqw,44067.01018859149,26.386602698204207,1.1236388106998596
623983b99a7947b9f128c85dpjpi_7HfRw2aJn1tbHRTPQ,78829.21721869172,33.235990807188166,1.118034191774809
62601cf19a79472a72866c68bIF7iXeTT-qgpsUkq5Qjww,15278.234690815278,29.237817057900834,1.0553085506652418
6282535c9a794713ac5b996eWjW7BbFvQVuM0gEJOJ44UQ,11362.287962952656,28.08420579670839,1.0539644720438288
625a9b3d9a794785eff10716lUOBSjkXTYaOOzDnCcDtDA,25482.308420220495,32.2231026504904,1.0628044157267627
62541f409a7947ca585aa5abo0K-2UbuRHSCURTm1o10hw,13304.341487446065,13.685397443423751,1.0644674892042634
6256df119a79474a19bea8b791_wyExyQxmR3FV7HnbwrA,16077.382975890425,22.608842788523148,1.061151650307765
62603f3b9a794737581f6c6e1PrjGkXHQKKtSRe_fYbUcg,8094.775619523164,31.977286006817426,1.056429216474399
620270cb9a794783b02d6000FcJyHDRbSHylVDOv55Aukg,190404.55234462064,32.348646042392694,1.1453132842299447
626ba98a9a7947dded22a0e2r6CqHMbZTga2hl5utKMX9g,2961.8256067389584,27.350870115146993,1.0519195421573364
626453bb9a794779d32c4b7cNJ7o7x_7RwuVz4qEw7jRLA,3177.959672508735,44.69369421307748,1.0623559799114466
61f9e38b9a7947bda828a9daBGqE5tfuTxeanLvshi8hGw,21224.343520214785,32.23089538811556,1.1420368347334207
620a54af9a7947054cbbea6aVi5JyL2nTyK2rpQAfICjKg,11913.7893628022,38.191709362973995,1.1598901082079314
62382ce99a794742a6dfe668HyG3_PV-REaD7Mbuc_qZig,47205.133220811076,32.564629555091685,1.118450800910694
627415cf9a79472d4bdca3fa8VZNOqP7Q6GjxQwpF4EmJQ,6446.341287881065,34.05935790028552,1.063559565069423
624770469a794709ab41a2edZADsrTW9QjqQhed1-QSdhg,63962.21518954917,37.31245145107689,1.1340421925215367
620608d29a79473c8cc3dcb4TOkHE8peS4mnQfhVY6uETQ,20750.4445169264,30.543967816918766,1.1441149051415516
624d74419a794745f5095c9785o_o-7ER_2pYp2aQOhY1Q,16812.684630133117,18.541221345945374,1.1084862387732455
6273ea389a79471e1192738eGyl27lB0QFW6cUuwiuQ8xA,5428.211004935044,27.6437096408859,1.0574460663369774
6253e9289a7947ad471500a7ZwR05eF3TgOZR8CwC8QF6A,5871.262808431194,31.618650351196184,1.073141068560052
627a67f59a79473c76334a58d-ty3mZYTcWtpTnNEiS-_Q,13407.361903225632,26.160547203470536,1.0527922272522745
62543d319a7947e0d0bbf9feRvqVpFyESUqVOjAHYpx4qA,6538.894656549736,33.51710049710394,1.0639631011969763
61fd48c49a7947853ac89992Eg6t0d9IT-Oh0gOQJsnwpA,15553.191216782261,35.82916253370957,1.1505039076058567
624d661b9a79473f7416fe26IOrn2VSSTFq1lnfWNWSjmg,163987.4362350853,28.8622956588323,1.1257345984710996
62921afd9a79470c52363ddbycovRONJRxOwxXQp9kZ_JQ,13532.778371667244,28.156790739994943,1.0487654915399298
625e16fd9a7947eb04eb3afaahBNANYJQ4q71l_5bfc4hg,3901.048093856959,49.01612117827953,1.0545744990958514
6281df209a7947dc977962a8w2oYQcAYSpKKPZIVuxNv3A,19841.60870669396,27.820251437653745,1.0511283935787754
6250aebd9a79477179d3fc0abTicp8FURqqf_sUIPQNc8Q,11023.704120685597,25.85455603083352,1.0559230537599154
620593879a79471f11cbc442zzIt_lvVSxGHH4PFivaj0A,6328.985251932026,41.2614880236602,1.1625679480608195
6267b2ea9a7947f1272fe182ZHr1365cRwesE1BO1cTSTw,40797.296962504864,27.893415597756707,1.0388212696096657
623d5ff99a79473d710327cf87E2PoRDQpSINmkoNNyC_g,48896.903746681484,35.480579363114174,1.1194041747498387
628fc55f9a7947e3ecee16855K5GmbcURfmjEHNyG9jUPA,4523.536642568624,34.277407280609296,1.05450833978394
6209b5ba9a7947446de26576wIqzK06xS62_85SZ-_jM5A,5077.70593805056,37.652637305146115,1.1617899330700971
6257e9a59a79479c163ae439VXmiNqENQAejKPy2TBgkYQ,18402.880460413813,30.907692264203455,1.0634951439681903
623edde79a7947375a65bc5cljg2IrgTQ0qGVJxkVx9gfg,41792.88224966389,34.85146862188652,1.1308881378795028
6246f61a9a794763e7611666nUKwsp6MSq2ZVmWEqHeUbw,15308.360077134694,29.829713325218535,1.141296198745381
61fab3b59a794716ef6cd9b87N5JbHqCT1iUVVT_CTv-eg,9947.11341241052,36.23902808142952,1.16304100944044
62726fb79a7947174f2c6396ndruDIIMREGrctxMQLO6qQ,8229.087956993964,21.784570915783803,1.0647491305319303
625517799a79471e76fdf7a69Bb90QB4Qh2v7mN1rWUfzA,25977.832369806703,31.228319992429533,1.0692837713114567
628b94369a7947e52a75ddd2imqTssc8RWmuYlbRgEv_6A,4207.4187078231835,31.4300865415377,1.0627314790441185
62464bff9a79471d3a9091bdyBaFkEL3R7ibKMevxBfWBQ,49093.14643825926,31.52988934463575,1.1272293817324717
609d11a69a79477cef513697JmK_JOsmSnWmjiQfqquJfw,7601.0,20.563,1.081
624bd4a09a794734a02abe635sHoC5DQRYyOR92V_ypG3A,55826.08007859099,22.12278242735512,1.135994170266802
6246ee699a79475f62e29586lkzBzA2GQOekTIrCqMlmQg,40071.256302110094,32.52638806915223,1.1390748784355562
627fa0009a7947615d3ee079HdMF3sQ7Q0K8NG0AEPf7Vg,32663.99606262642,22.527919767821658,1.0592828250387918
626384d69a794748ab83346am_e3JQPGSpug0qF0PvlAcw,4334.465843478767,25.125823860166104,1.050645176540773
625eb2999a79472f980ec8f5K5sOFaWERdOYSmNLE6kVmQ,18241.082568615966,24.010702211407317,1.0594541921798084
6260cb039a7947590cfed3f3HVQLtTOFQg23_Zc9Taqn7Q,5966.854317123737,38.40161320751606,1.0582792760968538
624449f39a7947601793fbd43LqF1CAmQ8CThiHpaJRLyg,26251.876529664536,33.70654196163974,1.1183738989875787
624467e59a794770ffc56779zqrrfYgQROiOD6fgVNvw3Q,67852.98756967856,31.734318987868008,1.117767228888392
62378e5f9a794717cec1099bqkPlGr-qQwO9LmBRDDi76g,3816.1287109238488,37.784190250384995,1.1918332728334478
624680c19a79472b07d3beb80kvS1w9qTiu8KYcGTOMywg,103997.77497951975,29.417677786466964,1.1397896479345795
61fca99f9a7947323cee8abfQHSiixUSQfGHUgGo1MbBVg,44267.72629787705,27.470813111401547,1.1358351116963115
61fac9dc9a79471d479d3b9apI0_tiTMRU6MTLC67M3ykg,12489.900326936417,34.50270970098045,1.1644340572336287
6249c3739a7947925657d45e1YzCEfy8QvSfSLP47PspXw,126956.2229150455,26.17079240290244,1.1394285412598737
6274d1499a79475ff0070a58Rz8BSmP8R5aP2QRjQeYfYA,17995.19364139534,29.964097759754132,1.0599587984672187
62561e609a79478153ae30185kj_AZ4iSDq33bBeyryGLA,4316.214004702391,45.57698540692698,1.0655526449773556
61fd5cfb9a79478ce58a5deaWHgu0dA5QEyERZhnz4RZqg,89891.03975434073,31.12095845930546,1.1363827535739932
61fbb2609a794765c9ba9191MfrZsSBERcGgYNo7D6cItg,14082.262038758727,28.752531570457858,1.1463379675589445
624ea4cf9a7947a631c328baWxNQ1fCHSy-Pb8dCaoDCQA,20384.005975458964,24.24578209666801,1.1266903597862632
6244c29b9a79478f9a339bca0RwqdNMOSfeAefxAr_8Wwg,19701.272084001925,36.26994775047263,1.125636864561183
620263a09a79477abdf73d2blf_K9sZzQdaZf3FZxFfnYQ,12724.293814634784,40.246142876763784,1.1654915442898128
62895c859a794748fb81edeb7-q4a66gTiOEBZCgGyYLww,5646.218416638412,37.24875732497813,1.0640751389520386
628cd9839a7947555da62ab6nGLl-ynSR0mwfS3PdLEbCQ,3209.8139678378107,38.07878306627004,1.0719028561755162
62023cfc9a794767710363001czAU5n5QTqze8sze8-39w,67642.00958146168,34.79923541049429,1.1232528232762076
61f873769a79472c64f0b26dFcOHgy-0Q0qSH96tt5qqpw,8766.172403101014,39.60779233977142,1.1584833375310644
620a042a9a79475e8d61ea64n1uePA2FRf-6KZ1gov5k1g,9636.185073898485,37.487013556904074,1.1501156062929114
6203a87e9a7947ef0226f481SwaKVAdYSHiXAT2_djlKFg,12530.076018569713,29.732533973421674,1.1337694754931142
628835629a79470c55045324d6dCnDdWRVqUuQvxhktt_w,5691.214461344006,36.962957555870545,1.0544515135042953
6204d7a79a7947551d4c31202kxwfIEhSouz7KvHumYMwA,10082.32070136337,36.712287702734486,1.1506026673935261
627ef6419a7947316b35e3abZiGC6FoJSeCGwH_-qE0Y1w,2506.2084029152684,32.22296359897124,1.0676079608247977
6256ef3a9a7947508911fa88Mv9CmwYaSdmKYWpSXvMD1g,6549.80227542603,28.834019407794482,1.0650782027618706
625a884a9a7947806352a0e2hLmRO0r-RQ2O_R7dYhFPEw,3969.886304330395,37.32071055375919,1.0663512709069116
6256a3859a79472db87aecce8qi7X_ZxSxiG_tSdb0mVqg,7573.800071168796,23.977707611005727,1.0613660789452262
6209f58d9a79475653c0f910rRfXCrPgSPqDFR17lFUmkg,8981.384348798827,35.24801927639752,1.1488948026798553
61ffc1d19a794721f361d83c4FUpFMtrRMCKDNRPvB4KGA,33722.23150751533,50.950951204525666,1.2546720349520524
62875b0c9a794745373bb596fB7DCWaQRC-rvGv2OFQL1Q,4209.656168892095,28.791952924900585,1.0652802336628207
62543f679a7947e285c71eb0JxXQbabUQD6f5C6XrKy-sA,28538.5482370426,23.79855033680379,1.0629525080791615
61fb68439a794742415ee23cIlLO8Ji5SgCzPBp1bkdqaA,14436.680342512967,25.681699260590335,1.145916454186306
62697cc49a79472497f950c3WxOkftIpRh-9pmxQ-lTtEg,2460.934494939297,45.97085950862332,1.0566175481169737
6284a3179a79474fbc06511dUS8_ETYrQv-9teOt6ZeoVA,4804.921128530198,39.56621777990681,1.0629031523611392
625c455e9a79476223b1225bDftVX3_FSrC-Ra16zvfIJw,12747.541065403371,28.68826215775948,1.047180435272518
624c2c819a79475afae75086exWaNqt-QmKcchXKQ-8KNw,71563.88066820096,35.43451409440887,1.1496314556915148
625e53079a7947fe5c281f49WbKDLbR-RQCrczgwsljouA,4582.6757178390035,44.158444081634904,1.0702247213601968
6208ecec9a79471716d77c173sQx0QxZSTeMSXl3d5iFew,12055.899407809226,39.35404698809995,1.1486585993310074
6241dfdf9a79470e92ec56b9iHVtY9lbTU-GLGGnJqxtFQ,270103.52072951157,21.27919749265035,1.13870294986093
6267dd639a79470480de91b0y0tj_DWZTuq_nyI8VwSG2Q,8410.680704751292,25.169713912530653,1.0414443001030251
6255d8ee9a794773312488feOCuGG0ncRZion7Xa6R4jhg,4931.728969021099,41.748467101769734,1.0767474526378498
62754e259a794798a5c09bb4VY2W-4dhRzKDVzxczsHP9A,11867.751355293816,17.394631989203393,1.067898098299565
620ad2869a794737d476ed56UQMiA_QGQNWAmdUUughheg,7840.980814555506,43.03932101535705,1.153084043528018
627cdf259a794701f2ef3e98dYYtCDh4SjWIQEVTIip2AQ,11858.300908374049,23.549931432090382,1.0551734089127462
6256755d9a79471559b07dda3vQFC_XCRLi5Xff-7NlSXw,7801.9521326989725,42.21248535006423,1.0784342646968046
6240865c9a7947965fdd686eVRpXVaevTFuVxqrJE9PkIw,21814.504199524377,32.24031603814167,1.1216120580097968
620b67a59a79475fcb2aa73c2p1qR24ZTmmftHYloHIJAA,36966.812707365854,51.757806094391064,1.2557131084004585
61fa3ce79a7947d6cb0f7bbdYP8GU4tgRB2J38YiaZ122g,33826.65553661496,26.304183200282694,1.1356623794634966
6267f6b49a7947159cb58de1I-_bYXhqQ3iVMWXvoSj5kg,2626.1338648628116,30.762293389504922,1.0452229110171154
62907fd09a7947151ab572edWcjRO9cFTA624uRk5iG5jg,7024.056926151098,26.322382605473397,1.0595512611761306
628829f19a7947074c805f2aAJ-sDkDxTiW3CsS9vENTkw,4064.8172328543205,39.1921598028666,1.0541019609197493
626a025a9a7947431447d8d7hjT6kIDqS4iShD7bOlp1hw,3121.3640428916924,39.698069496938544,1.0481953515463664
628380e69a794777cc60d6bfNNeDJQ7RTwWSGfKg0wl1lw,28367.99920907063,22.26683768109841,1.0582847166115188
628c98fe9a79473359976b7aFwkbbrZyR12udnMnOfu8nw,3350.457749953168,38.66798437548417,1.076286142997718
61fec0e29a7947e7800a8bffHoj4X3jcTuKyzJP14NF7cg,12456.154417326414,39.649956091011276,1.1566464879031009
61ff62689a79470860259dfboltv7HVhTieNBdGC4qfxnw,27077.50832888098,30.89045166803772,1.136126268094643
623d9e319a79475d770b46c6TY3-vELBTSeqPjKvlW61rg,131191.66931462582,24.715568566594072,1.1070382710111533
620a6e759a794713131a9073rIFnkPjjROykwFf6ko8i9Q,11844.052374305069,36.422096521792035,1.1475948733744856
6246eb579a79475ee064abc0aRHnbxeHRjCX2LOVxeerug,16830.752340950887,39.014229468310404,1.14730034683602
627297069a79472b862c0131oRR_k3O6Qq62pj_ObyQBCg,7534.966696829458,29.703952488610497,1.0618505753584584
61fa4f1c9a7947df18f28c26PbWYS59LQMSCP_QI31xtsw,20419.81509273431,21.129829597923056,1.1469699360528882
628f2a549a794797b45d3a19yNmiFnPyQFa9aXN-U41jew,10359.449744183408,22.329151318001664,1.059781289919202
628c18079a79470e481c4d03hHAhc8c9S3y3PBbd9TPtlA,5910.212563984318,34.985175758198864,1.0604962412299552
627b5bee9a7947753b3b7315l6nbm7NwTDuLBGpikUAngA,7869.37892890528,40.351874829031104,1.0727338328751117
624dcecd9a79476ffce38e45LjZFd0piS8yl7MvShx0rLw,28761.07124909697,34.177864479509644,1.1318492148973018
